Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-02-08,Sydney,18.7,25.3,0.2,4.8,3.9,ESE,30.0,WNW,ESE,11.0,17.0,67.0,52.0,1019.5,1018.6,4.45,4.51,21.2,24.2,No,No
2011-02-09,Sydney,18.1,24.5,0.4,5.2,6.0,E,33.0,SSW,ENE,13.0,11.0,69.0,83.0,1024.5,1023.6,4.45,4.51,21.8,21.6,No,No
2011-02-10,Sydney,20.4,25.7,0.0,7.2,4.7,NNE,41.0,W,E,7.0,24.0,85.0,70.0,1023.4,1020.3,4.45,4.51,21.3,24.3,No,No
2011-02-11,Sydney,21.0,29.2,0.2,5.0,8.0,SSW,39.0,NNE,ENE,7.0,13.0,63.0,60.0,1016.0,1011.4,4.45,4.51,25.3,28.3,No,Yes
2011-02-12,Sydney,22.7,23.1,1.4,8.6,0.0,S,52.0,S,S,30.0,26.0,87.0,76.0,1014.7,1016.4,4.45,4.51,22.7,22.2,Yes,Yes
2011-02-13,Sydney,19.5,22.8,9.6,2.4,0.0,SSE,54.0,SSW,S,11.0,26.0,83.0,88.0,1017.5,1018.4,4.45,4.51,21.5,21.3,Yes,No
2011-02-14,Sydney,20.6,24.2,0.4,4.0,0.1,SSE,41.0,SE,SE,20.0,19.0,59.0,59.0,1023.6,1023.4,4.45,4.51,21.9,23.6,No,No
2011-02-15,Sydney,18.3,25.0,0.0,6.6,3.0,ESE,31.0,WNW,ESE,9.0,20.0,84.0,54.0,1023.7,1022.0,4.45,4.51,20.7,24.0,No,Yes
2011-02-16,Sydney,19.8,26.7,2.2,3.6,3.9,NE,28.0,WNW,E,15.0,19.0,81.0,64.0,1019.7,1016.3,4.45,4.51,20.9,25.7,Yes,No
2011-02-17,Sydney,20.9,28.7,0.0,6.4,8.3,NNE,31.0,NNW,E,11.0,15.0,80.0,67.0,1013.7,1011.2,4.45,4.51,24.4,26.8,No,No
2011-02-18,Sydney,22.6,27.6,0.0,5.0,3.8,S,43.0,S,SE,20.0,13.0,83.0,70.0,1014.7,1014.0,4.45,4.51,23.5,27.0,No,No
2011-02-19,Sydney,22.4,30.1,0.0,4.4,7.8,NNE,44.0,NNE,NE,15.0,28.0,79.0,67.0,1011.2,1006.3,4.45,4.51,25.1,28.4,No,No
2011-01-31,Sydney,22.2,31.6,0.0,9.2,12.8,ENE,33.0,ENE,ENE,2.0,17.0,72.0,49.0,1015.0,1011.8,4.45,4.51,26.1,30.0,No,No
2011-02-20,Sydney,25.0,33.2,0.0,7.2,9.5,ESE,28.0,E,SE,6.0,13.0,61.0,49.0,1006.4,1005.7,4.45,4.51,30.1,32.0,No,No
2011-01-30,Sydney,17.8,28.2,0.0,8.4,12.8,NNE,43.0,NNW,ENE,15.0,24.0,64.0,56.0,1020.2,1016.3,4.45,4.51,23.1,27.5,No,No
2011-01-28,Sydney,22.5,24.3,0.0,7.2,4.3,SE,41.0,SSE,SSE,20.0,24.0,70.0,59.0,1019.0,1019.1,4.45,4.51,23.1,24.1,No,No
2011-01-09,Sydney,22.0,27.0,9.4,4.6,7.5,E,44.0,ENE,E,22.0,20.0,82.0,67.0,1014.4,1014.3,4.45,4.51,24.0,26.6,Yes,Yes
2011-01-10,Sydney,21.5,26.2,5.4,7.0,6.6,E,48.0,ENE,E,20.0,26.0,80.0,65.0,1016.4,1014.7,4.45,4.51,24.1,26.0,Yes,No
2011-01-11,Sydney,21.8,25.2,0.4,6.6,0.8,ENE,44.0,E,NE,20.0,20.0,71.0,79.0,1014.5,1012.1,4.45,4.51,24.3,24.3,No,Yes
2011-01-12,Sydney,22.3,27.9,1.6,4.4,5.6,NE,54.0,ENE,NE,13.0,28.0,79.0,71.0,1012.3,1011.6,4.45,4.51,25.2,26.4,Yes,No
2011-01-13,Sydney,23.3,26.6,0.2,10.6,1.9,ENE,44.0,NE,ENE,15.0,28.0,75.0,65.0,1014.8,1013.5,4.45,4.51,25.0,24.9,No,No
2011-01-14,Sydney,21.8,27.9,0.2,4.6,9.8,NNE,54.0,NNE,NE,19.0,28.0,56.0,53.0,1012.4,1009.3,4.45,4.51,26.5,27.6,No,No
2011-01-15,Sydney,22.0,30.4,0.6,11.4,1.6,NNE,37.0,N,ENE,9.0,7.0,87.0,61.0,1009.4,1007.0,4.45,4.51,22.6,29.6,No,No
2011-01-16,Sydney,22.1,28.1,0.2,4.2,7.9,SSW,30.0,S,ESE,11.0,15.0,86.0,65.0,1010.2,1007.4,4.45,4.51,23.1,28.0,No,No
2011-01-17,Sydney,21.4,29.8,0.0,8.8,9.6,S,52.0,E,SSE,13.0,24.0,65.0,68.0,1002.8,1001.5,4.45,4.51,25.8,26.3,No,No
2011-01-18,Sydney,20.0,26.1,0.0,8.0,7.3,E,31.0,S,ESE,13.0,20.0,68.0,57.0,1007.5,1007.3,4.45,4.51,22.4,24.8,No,Yes
2011-01-19,Sydney,19.3,25.4,7.2,5.6,3.6,E,44.0,S,ENE,17.0,20.0,83.0,73.0,1009.8,1009.3,4.45,4.51,21.6,24.5,Yes,No
2011-01-20,Sydney,21.5,27.3,0.2,5.8,12.3,E,39.0,E,ENE,20.0,24.0,62.0,55.0,1013.5,1013.4,4.45,4.51,24.8,26.3,No,Yes
2011-01-21,Sydney,20.7,26.9,5.6,8.2,12.4,NE,41.0,ESE,ENE,4.0,28.0,66.0,60.0,1015.2,1013.1,4.45,4.51,25.1,26.3,Yes,No
2011-01-22,Sydney,20.5,28.4,0.0,10.2,11.7,ENE,31.0,NE,E,13.0,26.0,64.0,55.0,1016.3,1015.2,4.45,4.51,25.0,26.7,No,No
2011-01-23,Sydney,21.4,28.3,0.0,11.0,10.2,NNE,50.0,NNE,NE,20.0,28.0,57.0,57.0,1012.2,1009.1,4.45,4.51,25.2,26.1,No,No
2011-01-24,Sydney,21.0,35.4,0.0,10.8,7.5,SSW,69.0,NNE,NW,11.0,26.0,56.0,36.0,1004.1,1001.4,4.45,4.51,26.6,32.4,No,No
2011-01-25,Sydney,21.7,28.5,0.0,10.6,10.2,S,50.0,WSW,ENE,4.0,20.0,70.0,64.0,1008.0,1006.9,4.45,4.51,24.3,27.2,No,No
2011-01-26,Sydney,22.9,31.4,0.0,7.0,9.3,SSE,46.0,ESE,E,11.0,15.0,85.0,73.0,1011.5,1010.2,4.45,4.51,25.8,27.7,No,No
2011-01-27,Sydney,22.5,28.4,0.0,7.2,6.3,S,43.0,S,E,9.0,17.0,79.0,71.0,1013.5,1011.1,4.45,4.51,25.1,27.3,No,No
2011-01-29,Sydney,19.8,25.0,0.0,7.8,8.2,E,39.0,ENE,ENE,11.0,24.0,76.0,48.0,1021.6,1021.3,4.45,4.51,20.7,24.6,No,No
2011-02-21,Sydney,20.0,24.9,0.0,8.2,4.3,S,65.0,SSE,SE,17.0,20.0,82.0,62.0,1012.7,1012.4,4.45,4.51,20.9,24.4,No,No
2011-02-22,Sydney,19.1,21.7,0.4,9.0,3.2,SSE,50.0,SSE,SSE,22.0,26.0,57.0,78.0,1021.6,1022.6,4.45,4.51,20.4,19.2,No,Yes
2011-02-23,Sydney,17.3,26.6,1.8,4.2,7.3,SSE,33.0,W,SSE,13.0,20.0,77.0,45.0,1023.1,1021.3,4.45,4.51,19.0,26.1,Yes,No
2011-03-20,Sydney,18.8,23.5,99.4,5.47,3.3,E,59.0,ESE,ESE,22.0,39.0,92.0,81.0,1012.4,1010.1,4.45,4.51,19.4,22.2,Yes,Yes
2011-03-21,Sydney,19.4,24.8,20.8,5.2,2.6,ENE,57.0,E,E,26.0,19.0,95.0,82.0,1006.6,1003.3,4.45,4.51,21.4,24.0,Yes,Yes
2011-03-22,Sydney,21.1,27.4,27.8,1.6,10.2,ENE,24.0,WNW,ENE,9.0,20.0,95.0,73.0,1001.3,999.4,4.45,4.51,21.6,26.2,Yes,No
2011-03-23,Sydney,19.9,30.8,0.8,5.8,11.0,W,39.0,W,W,19.0,13.0,75.0,41.0,1002.6,1000.4,4.45,4.51,22.5,29.6,No,No
2011-03-24,Sydney,18.2,27.1,0.2,8.6,10.8,WNW,57.0,NW,WNW,28.0,35.0,50.0,36.0,1005.0,1003.2,4.45,4.51,21.5,26.3,No,No
2011-03-25,Sydney,17.7,26.7,0.0,8.8,8.0,W,46.0,W,S,28.0,13.0,50.0,42.0,1007.8,1008.7,4.45,4.51,20.5,24.8,No,No
2011-03-26,Sydney,17.7,20.6,0.0,5.2,0.4,S,56.0,SSW,S,28.0,20.0,71.0,77.0,1019.2,1020.1,4.45,4.51,18.4,18.6,No,Yes
2011-03-27,Sydney,16.1,20.5,5.0,5.4,2.5,SSE,41.0,WNW,SSW,17.0,19.0,89.0,87.0,1024.6,1024.5,4.45,4.51,16.6,18.4,Yes,Yes
2011-03-28,Sydney,15.9,24.2,5.8,1.6,3.2,E,33.0,W,E,15.0,15.0,91.0,59.0,1026.7,1025.5,4.45,4.51,17.1,23.5,Yes,Yes
2011-03-29,Sydney,17.1,24.8,10.8,1.8,8.3,NE,43.0,WNW,NE,4.0,24.0,94.0,59.0,1025.8,1022.3,4.45,4.51,19.4,24.3,Yes,No
2011-03-30,Sydney,17.8,27.7,0.0,6.6,9.2,WSW,41.0,WNW,E,13.0,17.0,78.0,61.0,1019.9,1016.1,4.45,4.51,20.5,26.0,No,Yes
2011-03-31,Sydney,20.1,21.3,1.8,5.2,0.5,SSE,43.0,SSE,SE,22.0,20.0,78.0,68.0,1022.7,1022.9,4.45,4.51,20.3,20.9,Yes,Yes
2011-05-01,Sydney,14.8,22.9,3.6,0.8,8.8,SSW,28.0,WNW,S,19.0,13.0,84.0,57.0,1018.9,1015.9,4.45,4.51,16.6,21.6,Yes,No
2011-05-02,Sydney,12.9,18.4,0.0,3.8,0.5,W,31.0,W,WNW,20.0,13.0,87.0,75.0,1016.6,1014.7,4.45,4.51,14.3,18.1,No,No
2011-05-03,Sydney,14.0,18.5,0.6,2.4,0.0,S,41.0,W,SSW,15.0,20.0,90.0,66.0,1015.0,1013.7,4.45,4.51,15.0,18.5,No,No
2011-05-04,Sydney,13.0,21.8,0.4,0.2,9.1,W,40.04,W,S,24.0,20.0,72.0,54.0,1016.4,1015.6,4.45,4.51,15.2,20.7,No,No
2011-05-05,Sydney,11.7,19.5,0.2,4.6,7.4,SSW,50.0,SW,SSW,24.0,26.0,63.0,51.0,1021.1,1021.3,4.45,4.51,16.2,18.8,No,No
2011-05-06,Sydney,10.1,19.6,0.0,4.4,8.7,SSE,33.0,W,S,19.0,17.0,69.0,48.0,1023.9,1020.4,4.45,4.51,13.1,18.4,No,No
2011-05-07,Sydney,9.8,20.8,0.0,4.6,10.0,W,35.0,W,ESE,22.0,9.0,75.0,52.0,1019.5,1015.2,4.45,4.51,12.0,19.6,No,No
2011-03-19,Sydney,19.4,24.0,10.4,5.2,0.9,ESE,46.0,ESE,ESE,24.0,24.0,86.0,84.0,1014.1,1011.8,4.45,4.51,21.2,22.9,Yes,Yes
2011-03-18,Sydney,20.0,25.2,0.0,5.4,0.9,ESE,39.0,SSW,SSE,19.0,20.0,81.0,67.0,1015.2,1014.0,4.45,4.51,21.1,24.8,No,Yes
2011-03-17,Sydney,20.6,26.8,5.6,5.8,5.9,S,31.0,S,SE,17.0,17.0,85.0,66.0,1019.4,1017.0,4.45,4.51,21.1,25.8,Yes,No
2011-03-16,Sydney,19.3,28.3,0.0,3.2,7.7,ESE,33.0,W,SE,11.0,20.0,77.0,65.0,1017.2,1016.8,4.45,4.51,22.3,25.3,No,Yes
2011-02-24,Sydney,16.6,26.1,0.4,5.0,12.0,ENE,35.0,W,E,17.0,22.0,71.0,49.0,1019.9,1016.0,4.45,4.51,20.3,24.9,No,No
2011-02-25,Sydney,18.0,28.0,0.0,7.4,7.6,E,30.0,WNW,NNE,7.0,20.0,75.0,41.0,1014.5,1012.2,4.45,4.51,21.1,27.1,No,No
2011-02-26,Sydney,20.9,27.2,0.0,7.6,11.1,ENE,41.0,WNW,E,4.0,26.0,80.0,65.0,1012.5,1009.5,4.45,4.51,23.7,26.8,No,No
2011-02-27,Sydney,20.3,30.3,0.0,8.0,1.4,SSW,37.0,W,WNW,17.0,6.0,74.0,63.0,1008.3,1007.5,4.45,4.51,22.3,26.9,No,No
2011-02-28,Sydney,22.2,28.8,0.8,5.0,2.4,N,46.0,NE,ENE,13.0,26.0,83.0,65.0,1009.9,1007.8,4.45,4.51,22.7,26.1,No,No
2011-03-01,Sydney,22.7,33.6,0.6,4.4,1.9,SSE,54.0,W,WNW,9.0,17.0,53.0,39.0,1002.4,1003.1,4.45,4.51,28.8,32.5,No,No
2011-03-02,Sydney,19.4,21.8,0.0,9.2,0.0,SSE,43.0,ESE,E,19.0,11.0,58.0,59.0,1017.1,1015.0,4.45,4.51,20.5,21.2,No,No
2011-03-03,Sydney,17.4,31.7,0.0,2.2,10.5,ESE,33.0,W,SE,20.0,28.0,77.0,35.0,1009.1,1007.1,4.45,4.51,20.9,29.5,No,No
2011-03-04,Sydney,19.1,25.8,0.0,8.0,9.4,SSE,46.0,W,E,9.0,24.0,72.0,63.0,1011.7,1009.8,4.45,4.51,22.5,25.4,No,No
2011-01-08,Sydney,21.3,26.7,6.6,5.2,10.3,ENE,31.0,ENE,E,11.0,20.0,68.0,62.0,1013.8,1012.1,4.45,4.51,24.3,26.4,Yes,Yes
2011-03-05,Sydney,18.1,23.2,0.2,8.2,0.6,ESE,43.0,SSE,ESE,22.0,28.0,70.0,50.0,1022.5,1023.5,4.45,4.51,18.7,22.2,No,No
2011-03-07,Sydney,17.0,24.4,0.0,4.8,10.1,ENE,33.0,ESE,E,9.0,20.0,67.0,48.0,1024.8,1022.2,4.45,4.51,20.3,23.8,No,No
2011-03-08,Sydney,17.6,25.8,0.2,6.8,10.4,NNE,48.0,W,NE,7.0,30.0,71.0,60.0,1019.7,1015.8,4.45,4.51,21.2,25.2,No,No
2011-03-09,Sydney,20.7,30.8,0.0,8.0,2.3,NW,24.0,W,NW,6.0,17.0,77.0,38.0,1015.2,1013.1,4.45,4.51,21.8,30.6,No,No
2011-03-10,Sydney,21.8,27.4,0.0,6.2,0.0,SE,24.0,W,ENE,6.0,9.0,70.0,68.0,1013.3,1012.0,4.45,4.51,23.8,25.2,No,No
2011-03-11,Sydney,22.0,26.7,0.0,3.6,1.8,ESE,22.0,S,ESE,7.0,19.0,86.0,76.0,1016.0,1015.3,4.45,4.51,23.2,25.3,No,No
2011-03-12,Sydney,20.6,28.1,1.0,3.2,9.8,W,40.04,N,E,4.0,20.0,82.0,69.0,1020.8,1019.2,4.45,4.51,23.3,26.1,No,No
2011-03-13,Sydney,21.8,27.7,0.2,6.4,10.7,W,40.04,N,NE,9.0,22.0,76.0,60.0,1021.5,1018.2,4.45,4.51,24.5,27.2,No,No
2011-03-14,Sydney,21.3,27.5,0.0,8.0,3.2,S,59.0,WNW,S,11.0,31.0,76.0,79.0,1019.4,1020.6,4.45,4.51,24.3,22.3,No,No
2011-03-15,Sydney,17.5,24.5,0.8,4.0,3.4,W,28.0,WNW,SE,13.0,15.0,82.0,62.0,1021.4,1018.2,4.45,4.51,21.0,24.5,No,No
2011-03-06,Sydney,18.0,23.6,0.2,8.2,2.9,ESE,35.0,SSE,E,17.0,19.0,48.0,44.0,1026.9,1026.3,4.45,4.51,21.0,22.2,No,No
2011-01-07,Sydney,19.9,26.5,7.6,6.4,4.8,ESE,33.0,SSE,E,9.0,17.0,88.0,67.0,1013.6,1013.0,4.45,4.51,22.1,26.5,Yes,Yes
2011-01-06,Sydney,19.5,26.8,0.0,5.2,12.3,S,41.0,S,S,20.0,17.0,72.0,57.0,1010.8,1011.1,4.45,4.51,22.6,24.9,No,Yes
2011-01-05,Sydney,17.2,23.4,0.0,5.4,7.2,S,26.0,WNW,E,6.0,20.0,64.0,57.0,1008.0,1005.8,4.45,4.51,21.1,23.0,No,No
2010-10-31,Sydney,19.3,24.7,0.0,7.2,5.5,NE,50.0,NE,NE,19.0,28.0,81.0,64.0,1012.0,1010.6,4.45,4.51,20.7,24.2,No,Yes
2010-11-01,Sydney,18.1,20.4,5.2,6.6,0.1,SSE,48.0,S,SSE,22.0,28.0,78.0,77.0,1014.7,1012.1,8.0,8.0,18.7,18.6,Yes,Yes
2010-11-02,Sydney,11.8,17.9,32.6,3.8,1.7,WSW,54.0,W,SSE,31.0,24.0,77.0,59.0,1011.8,1012.8,4.45,7.0,13.3,17.8,Yes,No
2010-11-03,Sydney,12.0,23.9,0.2,4.0,11.9,SE,44.0,W,ESE,13.0,24.0,65.0,54.0,1018.1,1016.3,1.0,3.0,17.6,20.7,No,No
2010-11-04,Sydney,14.4,18.1,0.4,5.4,2.8,ESE,48.0,S,SE,15.0,20.0,83.0,68.0,1022.3,1020.5,7.0,7.0,14.8,17.6,No,Yes
2010-11-05,Sydney,13.4,19.2,8.4,8.4,2.7,SE,46.0,SE,SSE,17.0,30.0,67.0,53.0,1023.9,1022.1,7.0,7.0,15.2,17.8,Yes,Yes
2010-11-06,Sydney,13.6,18.8,26.0,4.8,2.5,ESE,37.0,SSW,SSE,7.0,15.0,93.0,81.0,1023.8,1021.9,4.45,4.51,14.1,16.7,Yes,Yes
2010-11-07,Sydney,13.4,23.3,8.8,3.6,10.9,NE,37.0,WNW,E,13.0,26.0,77.0,59.0,1021.3,1018.1,4.45,4.51,16.6,20.7,Yes,No
2010-11-08,Sydney,16.1,26.3,0.0,5.8,7.9,SW,74.0,E,NNE,7.0,28.0,64.0,52.0,1017.2,1015.1,3.0,7.0,23.3,23.8,No,Yes
2010-11-09,Sydney,17.2,23.6,5.6,11.2,7.0,SSE,37.0,SSE,E,22.0,11.0,80.0,54.0,1025.0,1024.2,7.0,8.0,19.7,23.2,Yes,No
2010-11-10,Sydney,18.2,24.5,0.0,3.2,6.0,N,52.0,WNW,ENE,6.0,30.0,87.0,72.0,1021.8,1017.1,5.0,7.0,20.9,23.5,No,Yes
2010-11-11,Sydney,19.7,27.2,8.6,7.2,9.3,E,30.0,ESE,E,7.0,24.0,77.0,43.0,1014.9,1012.0,5.0,3.0,20.1,25.0,Yes,No
2010-11-12,Sydney,19.1,26.8,0.0,9.0,12.6,NE,48.0,WNW,NE,6.0,24.0,67.0,57.0,1013.8,1011.9,1.0,3.0,24.3,25.6,No,No
2010-11-13,Sydney,19.6,30.3,2.36,8.6,10.3,NNE,43.0,E,NE,11.0,28.0,64.0,56.0,1014.9,1013.5,4.45,4.51,25.8,27.6,No,No
2010-11-14,Sydney,20.5,30.4,0.0,9.0,10.2,NNE,50.0,ENE,NNE,13.0,28.0,70.0,56.0,1015.7,1012.8,4.45,4.51,26.1,27.2,No,No
2010-11-15,Sydney,22.3,23.9,0.0,10.4,0.0,SSE,30.0,SW,SE,9.0,7.0,70.0,95.0,1012.8,1012.6,4.45,4.51,23.9,19.4,No,Yes
2010-11-16,Sydney,17.4,23.5,21.0,1.0,7.9,ESE,35.0,S,SSE,13.0,20.0,82.0,65.0,1013.3,1011.3,7.0,3.0,18.8,22.8,Yes,No
2010-11-17,Sydney,17.1,22.3,0.4,6.6,4.2,SSE,28.0,S,E,17.0,15.0,80.0,61.0,1017.1,1015.7,7.0,6.0,17.5,21.0,No,No
2010-11-18,Sydney,16.8,23.4,1.0,3.6,8.8,NE,35.0,N,NE,7.0,20.0,65.0,59.0,1015.2,1012.2,3.0,6.0,22.3,22.6,No,No
2010-10-30,Sydney,16.2,24.4,0.0,3.2,9.9,NE,56.0,N,NE,9.0,22.0,70.0,64.0,1015.1,1012.2,4.45,4.51,22.0,23.8,No,No
2010-10-29,Sydney,14.5,22.1,0.2,6.2,1.8,ENE,31.0,WNW,ENE,11.0,15.0,82.0,59.0,1020.7,1017.5,7.0,7.0,16.2,20.5,No,No
2010-10-28,Sydney,16.4,21.4,1.8,5.4,8.9,ESE,33.0,SE,ESE,17.0,19.0,65.0,53.0,1021.5,1020.4,4.45,4.51,18.3,20.2,Yes,No
2010-10-27,Sydney,14.8,23.8,0.0,6.8,9.6,SSE,54.0,SSE,SE,13.0,26.0,76.0,69.0,1016.0,1014.7,2.0,7.0,20.2,20.6,No,Yes
2010-10-07,Sydney,16.3,23.1,0.0,2.2,1.2,SSE,50.0,N,SE,14.04,24.0,88.0,73.0,1017.65,1015.26,7.0,7.0,17.7,18.2,No,No
2010-10-08,Sydney,13.8,19.5,0.0,4.6,9.5,ESE,35.0,NNE,ESE,4.0,19.0,73.0,56.0,1017.65,1015.26,6.0,1.0,16.5,19.1,No,No
2010-10-09,Sydney,15.8,18.9,0.0,5.2,0.0,ESE,31.0,ESE,ENE,20.0,11.0,59.0,55.0,1026.4,1025.3,4.45,4.51,17.0,18.3,No,No
2010-10-10,Sydney,14.7,21.9,2.36,3.8,9.0,ESE,48.0,ESE,ESE,28.0,33.0,59.0,53.0,1031.2,1031.7,4.45,4.51,18.5,20.7,No,Yes
2010-10-11,Sydney,16.5,21.1,1.2,6.2,6.6,ENE,56.0,NE,NE,26.0,20.0,62.0,55.0,1017.65,1015.26,6.0,7.0,19.6,20.9,Yes,No
2010-10-12,Sydney,16.4,21.8,1.0,6.0,5.9,NNE,50.0,NNE,NE,13.0,28.0,82.0,58.0,1017.65,1015.26,7.0,3.0,18.3,21.5,No,No
2010-10-13,Sydney,16.7,23.9,0.4,7.0,2.8,NNE,39.0,W,ENE,7.0,19.0,81.0,64.0,1017.65,1015.26,7.0,5.0,17.8,22.9,No,Yes
2010-10-14,Sydney,17.8,28.9,2.0,4.0,10.8,NNW,41.0,NNW,E,22.0,17.0,63.0,48.0,1011.2,1008.1,4.45,4.51,22.3,26.6,Yes,No
2010-10-15,Sydney,19.5,24.7,0.0,7.8,0.2,NNW,76.0,NE,NE,13.0,31.0,66.0,73.0,999.6,989.8,4.45,4.51,21.5,21.8,No,No
2010-11-19,Sydney,16.7,20.0,0.0,8.0,0.4,SSE,67.0,S,SSE,26.0,33.0,71.0,58.0,1021.8,1024.0,7.0,8.0,17.4,18.5,No,No
2010-10-16,Sydney,11.7,16.1,0.8,3.4,9.3,WNW,85.0,W,W,46.0,48.0,34.0,28.0,999.3,1003.6,4.45,4.51,12.9,15.2,No,No
2010-10-18,Sydney,12.6,24.2,0.0,7.2,12.3,W,39.0,WSW,NE,24.0,13.0,48.0,39.0,1017.65,1015.26,0.0,1.0,16.4,23.2,No,Yes
2010-10-19,Sydney,14.0,19.0,3.8,6.4,0.8,SSE,37.0,SSE,SSE,17.0,19.0,82.0,53.0,1017.65,1026.2,8.0,7.0,14.7,17.1,Yes,No
2010-10-20,Sydney,12.9,20.3,0.2,3.0,10.9,ENE,37.0,W,E,11.0,26.0,70.0,57.0,1028.8,1025.6,3.0,1.0,16.9,19.8,No,No
2010-10-21,Sydney,13.3,21.5,0.0,6.6,11.0,ENE,41.0,W,ENE,11.0,28.0,75.0,58.0,1025.9,1022.4,2.0,5.0,17.6,21.3,No,No
2010-10-22,Sydney,15.3,23.0,0.0,5.6,11.0,NNE,41.0,W,ENE,6.0,19.0,70.0,63.0,1021.4,1017.8,1.0,4.0,19.0,22.2,No,No
2010-10-23,Sydney,15.8,27.2,0.0,8.0,6.9,NW,52.0,W,WSW,7.0,4.0,59.0,82.0,1016.6,1015.1,4.45,4.51,21.4,19.3,No,Yes
2010-10-24,Sydney,14.1,15.7,30.6,7.4,0.0,SSE,48.0,SSE,S,22.0,20.0,92.0,75.0,1021.1,1020.6,4.45,4.51,14.1,15.7,Yes,Yes
2010-10-25,Sydney,13.9,19.6,14.0,1.2,5.4,SSW,50.0,SW,S,17.0,22.0,90.0,64.0,1017.65,1018.4,7.0,6.0,15.5,19.1,Yes,No
2010-10-26,Sydney,12.9,26.7,0.2,3.8,12.1,NE,33.0,W,ENE,13.0,24.0,73.0,56.0,1018.0,1015.0,1.0,5.0,17.8,22.5,No,No
2010-10-17,Sydney,9.9,24.0,0.0,6.6,12.1,W,41.0,W,SSE,24.0,4.0,44.0,30.0,1012.9,1011.3,4.45,4.51,14.7,23.3,No,No
2011-05-08,Sydney,9.6,22.0,0.0,1.6,10.1,SW,31.0,W,WSW,20.0,11.0,76.0,34.0,1014.0,1010.4,4.45,4.51,12.2,21.6,No,No
2010-11-20,Sydney,13.7,21.9,0.0,5.4,13.3,E,30.0,SSE,ESE,2.0,19.0,58.0,51.54,1027.2,1015.26,4.45,4.51,20.0,21.68,No,No
2010-11-22,Sydney,16.5,24.0,0.0,9.0,11.4,NE,44.0,WNW,E,4.0,26.0,82.0,54.0,1026.0,1024.3,6.0,2.0,19.3,23.2,No,No
2010-12-17,Sydney,18.0,26.4,7.6,5.8,3.8,NW,41.0,SSW,ESE,6.0,6.0,75.0,71.0,1005.7,1003.5,8.0,6.0,20.5,23.0,Yes,No
2010-12-18,Sydney,19.6,25.5,0.0,7.8,4.1,W,57.0,NW,NW,24.0,26.0,57.0,44.0,1003.1,999.6,4.45,4.51,20.7,25.4,No,No
2010-12-19,Sydney,18.5,27.3,0.0,5.0,5.0,WSW,65.0,N,N,15.0,33.0,69.0,44.0,1003.5,995.6,4.45,4.51,19.8,26.4,No,Yes
2010-12-20,Sydney,13.3,21.7,4.8,9.2,11.6,W,72.0,W,W,41.0,41.0,42.0,32.0,997.6,1000.7,1.0,2.0,16.7,21.3,Yes,No
2010-12-21,Sydney,15.4,27.8,0.0,8.4,13.5,W,52.0,WNW,WNW,26.0,20.0,36.0,26.0,1008.7,1007.9,1.0,1.0,21.3,27.1,No,No
2010-12-22,Sydney,17.7,25.7,0.0,9.2,12.7,SE,41.0,SE,SSE,19.0,26.0,71.0,61.0,1018.5,1017.6,5.0,5.0,22.0,25.2,No,No
2010-12-23,Sydney,19.1,27.0,0.0,8.4,7.5,SSE,59.0,W,E,9.0,19.0,72.0,57.0,1018.1,1016.5,6.0,5.0,21.4,26.2,No,No
2010-12-24,Sydney,18.7,24.1,0.0,8.0,8.0,SE,44.0,ESE,ESE,19.0,19.0,65.0,47.0,1026.1,1023.7,4.45,4.51,19.8,23.6,No,No
2010-12-25,Sydney,16.0,26.3,0.0,7.0,12.5,ENE,43.0,N,NE,0.0,19.0,69.0,61.0,1017.2,1011.4,4.45,4.51,21.5,25.5,No,No
2010-12-26,Sydney,20.8,31.3,0.8,8.0,3.5,SSE,76.0,W,WNW,20.0,15.0,88.0,56.0,1006.3,1001.4,4.45,4.51,21.1,28.7,No,Yes
2010-12-27,Sydney,18.4,19.9,17.0,11.8,0.3,SSE,57.0,SSW,SSE,15.0,28.0,88.0,78.0,1005.5,1005.8,4.45,4.51,18.5,18.9,Yes,Yes
2010-12-28,Sydney,15.4,21.2,1.8,5.4,2.5,SSE,39.0,SSE,ESE,11.0,19.0,59.0,50.0,1018.9,1019.1,4.45,4.51,19.0,20.7,Yes,No
2010-12-29,Sydney,17.3,24.7,0.0,5.2,12.7,NE,48.0,WSW,NE,4.0,28.0,66.0,56.0,1018.5,1014.8,4.45,4.51,21.1,24.1,No,No
2010-12-30,Sydney,20.0,26.5,0.0,8.6,13.1,E,30.0,E,E,7.0,20.0,64.0,63.0,1016.6,1015.3,4.45,4.51,24.7,24.8,No,No
2010-12-31,Sydney,21.4,27.2,0.0,8.8,11.7,NE,46.0,ESE,ENE,7.0,28.0,78.0,65.0,1016.0,1013.9,4.45,4.51,24.0,26.4,No,No
2011-01-01,Sydney,20.5,29.0,0.0,10.0,10.8,NE,39.0,E,ENE,13.0,20.0,69.0,58.0,1013.2,1010.1,4.45,4.51,25.5,27.1,No,No
